SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
375152;29/06/2024;21:00:00;CRIMES;ESTUPRO;Consumado;CRISSIUMAL;RESIDENCIA;ParaÌso;1;61;Feminino;Branca
375259;29/06/2024;23:00:00;CRIMES;ESTUPRO;Consumado;ESTEIO;RESIDENCIA;OlÌmpica;1;17;Feminino;Parda
375438;30/06/2024;03:00:00;CRIMES;ESTUPRO;Consumado;JULIO DE CASTILHOS;OUTROS;Centro;1;34;Feminino;Branca
376462;30/06/2024;21:00:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;OUTROS;Santos Dumont;1;31;Feminino;Branca
377021;01/07/2024;08:00:00;CRIMES;ESTUPRO;Consumado;NOVO HAMBURGO;RESIDENCIA;Canudos;1;14;Feminino;Parda
377247;01/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;BUTIA;OUTROS;Vila Nova;1;24;Feminino;Parda
378320;01/07/2024;17:00:00;CRIMES;ESTUPRO;Consumado;TRIUNFO;RESIDENCIA;Sol Nascente;1;28;Feminino;Branca
379297;02/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;ETABELECIMENTO ENSINO;Santa Flora;1;15;Feminino;Branca
379937;02/07/2024;14:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;OUTROS;;0;;;
380352;02/07/2024;16:39:00;CRIMES;ESTUPRO;Consumado;ROLANTE;OUTROS;CENTRO;1;18;Feminino;Sem informaÁ„o
380359;02/07/2024;16:40:00;CRIMES;ESTUPRO;Consumado;ROLANTE;OUTROS;CENTRO;1;18;Feminino;Sem informaÁ„o
380602;02/07/2024;18:40:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;ESTABELECIMENTO COMERCIAL;S√O CRIST”V√O;1;17;Feminino;Branca
380927;02/07/2024;22:30:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Universit·rio;1;41;Feminino;Branca
380940;02/07/2024;22:30:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;S„o Bento;1;28;Feminino;Branca
381376;03/07/2024;09:45:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;VIA PUBLICA;Pio X;1;38;Feminino;Branca
381389;03/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;MARIANA PIMENTEL;OUTROS;ZONA RURAL;1;16;Feminino;Branca
382688;03/07/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;;1;41;Feminino;Branca
383018;04/07/2024;03:00:00;CRIMES;ESTUPRO;Consumado;OSORIO;RESIDENCIA;CENTRO;1;41;Feminino;Branca
384781;04/07/2024;22:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Santa Tereza;1;54;Feminino;Branca
387020;06/07/2024;08:00:00;CRIMES;ESTUPRO;Consumado;VALE DO SOL;RESIDENCIA;Interior;1;17;Feminino;Parda
388490;07/07/2024;03:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Nova Santa Marta;2;67;Masculino;Branca
388581;07/07/2024;06:00:00;CRIMES;ESTUPRO;Consumado;PAROBE;RESIDENCIA;;3;38;Feminino;Branca
388858;07/07/2024;12:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Cassino;1;50;Feminino;Branca
392486;09/07/2024;13:54:00;CRIMES;ESTUPRO;Consumado;DOM PEDRITO;OUTROS;;1;17;Feminino;Branca
393819;10/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;ENCRUZILHADA DO SUL;OUTROS;LOT. DOS CASTROS;1;56;Feminino;Branca
394933;10/07/2024;19:00:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;SumarÈ;1;21;Feminino;Branca
395043;10/07/2024;20:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Restinga;1;46;Feminino;Preta
395321;11/07/2024;02:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;Centro;1;44;Feminino;Branca
396622;11/07/2024;18:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Vila Joao Pessoa;1;15;Feminino;Branca
397208;12/07/2024;07:00:00;CRIMES;ESTUPRO;Consumado;CAMPO BOM;OUTROS;Centro;1;15;Feminino;Branca
397338;12/07/2024;09:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;S„o Roque;1;56;Feminino;Branca
397439;12/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;SAO JOSE DO NORTE;ESTABELECIMENTO COMERCIAL;Almirante Tamandare;1;20;Feminino;Branca
397700;12/07/2024;12:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;S„o GonÁalo;1;37;Feminino;Branca
398616;12/07/2024;19:03:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Restinga;2;40;Feminino;Preta
399925;13/07/2024;16:30:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;RESIDENCIA;Morada do Vale II;1;16;Feminino;Branca
400766;14/07/2024;03:30:00;CRIMES;ESTUPRO;Consumado;BAGE;RESIDENCIA;ESTRELA DALVA;1;17;Feminino;Branca
400768;14/07/2024;03:38:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Santa Tereza;1;24;Feminino;Branca
400863;14/07/2024;06:30:00;CRIMES;ESTUPRO;Consumado;ELDORADO DO SUL;VIA PUBLICA;Parque Eldorado;1;19;Feminino;Branca
400936;14/07/2024;08:40:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;AZENHA;1;27;Feminino;Branca
401267;14/07/2024;14:00:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Santa Catarina;1;47;Feminino;Branca
401981;15/07/2024;01:30:00;CRIMES;ESTUPRO;Consumado;SAO PEDRO DO SUL;RESIDENCIA;Vila Progresso;2;18;Feminino;Branca
404264;16/07/2024;07:45:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;ETABELECIMENTO ENSINO;cruzeiro;1;17;Masculino;Branca
408066;17/07/2024;21:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Restinga;1;25;Feminino;Parda
408683;18/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;Piratini;1;17;Feminino;Branca
409603;18/07/2024;16:45:00;CRIMES;ESTUPRO;Consumado;IJUI;RESIDENCIA;Morada do Sol;0;;;
409954;18/07/2024;20:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;S„o JosÈ;1;16;Feminino;Sem informaÁ„o
410681;19/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;TAQUARA;VIA PUBLICA;jardim do prado;1;17;Feminino;Branca
410869;19/07/2024;11:30:00;CRIMES;ESTUPRO;Consumado;ALVORADA;HOSPITAIS/CLINICAS;Bela Vista;1;14;Feminino;Branca
412176;19/07/2024;22:00:00;CRIMES;ESTUPRO;Consumado;LAJEADO;RESIDENCIA;Santo Antonio;1;17;Feminino;Branca
412635;20/07/2024;07:00:00;CRIMES;ESTUPRO;Consumado;SAO MARTINHO;OUTROS;;1;27;Feminino;Branca
413663;20/07/2024;19:00:00;CRIMES;ESTUPRO;Consumado;RODEIO BONITO;RESIDENCIA;zanella;1;47;Feminino;Branca
414205;21/07/2024;01:00:00;CRIMES;ESTUPRO;Consumado;BAGE;RESIDENCIA;Centro;1;39;Feminino;Branca
414635;21/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;IJUI;RESIDENCIA;;1;45;Feminino;Branca
414784;21/07/2024;12:00:03;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;RUBEM BERTA;1;21;Feminino;Sem informaÁ„o
414896;21/07/2024;14:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;;1;47;Feminino;Branca
414984;21/07/2024;15:00:00;CRIMES;ESTUPRO;Consumado;SAO PEDRO DO SUL;OUTROS;Vila Ga˙cha;1;18;Feminino;Branca
416265;22/07/2024;08:30:00;CRIMES;ESTUPRO;Consumado;VENANCIO AIRES;RESIDENCIA;Coronel Brito;1;30;Feminino;Branca
416685;22/07/2024;12:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Guajuviras;1;18;Masculino;Branca
416810;22/07/2024;12:34:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;VIA PUBLICA;;1;15;Feminino;Branca
417526;22/07/2024;18:00:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;Aparecida;1;17;Feminino;Parda
418927;23/07/2024;14:30:00;CRIMES;ESTUPRO;Consumado;VENANCIO AIRES;VIA PUBLICA;;0;;;
419016;23/07/2024;15:00:00;CRIMES;ESTUPRO;Consumado;BOA VISTA DO BURICA;RESIDENCIA;;1;71;Feminino;Branca
419766;23/07/2024;22:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Vila Nova;1;47;Feminino;Branca
420242;24/07/2024;09:00:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;RESIDENCIA;Vila Anair;1;38;Feminino;Branca
420676;24/07/2024;12:00:00;CRIMES;ESTUPRO;Consumado;HULHA NEGRA;RESIDENCIA;;1;18;Feminino;Parda
421908;25/07/2024;00:15:00;CRIMES;ESTUPRO;Consumado;TRAMANDAI;OUTROS;;1;17;Masculino;Branca
422297;25/07/2024;09:19:00;CRIMES;ESTUPRO;Consumado;VACARIA;RESIDENCIA;Gasparetto;1;27;Feminino;Branca
422353;25/07/2024;10:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Centro;1;15;Feminino;Parda
423613;25/07/2024;20:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Rubem Berta;1;18;Feminino;Parda
423685;25/07/2024;21:00:00;CRIMES;ESTUPRO;Consumado;VACARIA;RESIDENCIA;Centro;1;27;Feminino;Branca
423716;25/07/2024;21:30:00;CRIMES;ESTUPRO;Consumado;MANOEL VIANA;RESIDENCIA;Vila Nova;1;25;Feminino;Parda
425014;26/07/2024;15:30:00;CRIMES;ESTUPRO;Consumado;PELOTAS;OUTROS;Centro;1;56;Feminino;Branca
425016;26/07/2024;15:30:00;CRIMES;ESTUPRO;Consumado;CAPAO DO LEAO;RESIDENCIA;Jardim AmÈrica;2;73;Feminino;Branca
425162;26/07/2024;16:30:00;CRIMES;ESTUPRO;Consumado;IJUI;RESIDENCIA;GlÛria;1;15;Feminino;Branca
425731;26/07/2024;21:00:00;CRIMES;ESTUPRO;Consumado;NOVO HAMBURGO;ESTABELECIMENTO DIVERSAO;Canudos;1;32;Feminino;Branca
426179;27/07/2024;04:30:00;CRIMES;ESTUPRO;Consumado;BAGE;VIA PUBLICA;;1;19;Feminino;Parda
427304;27/07/2024;19:30:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Niteroi;1;61;Feminino;Branca
427599;27/07/2024;23:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Imigrante;1;51;Feminino;Branca
427642;27/07/2024;23:50:00;CRIMES;ESTUPRO;Consumado;GIRUA;RESIDENCIA;Centro;1;26;Masculino;Branca
427854;28/07/2024;03:00:00;CRIMES;ESTUPRO;Consumado;TRIUNFO;RESIDENCIA;;1;42;Feminino;Branca
427979;28/07/2024;07:00:00;CRIMES;ESTUPRO;Consumado;RIO PARDO;RESIDENCIA;Centro;1;35;Feminino;Parda
428390;28/07/2024;15:00:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;OUTROS;Loteamento Vila Nova;1;13;Feminino;Branca
428460;28/07/2024;15:46:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Nossa Senhora de Lourdes;1;36;Feminino;Branca
428792;28/07/2024;19:45:00;CRIMES;ESTUPRO;Consumado;SAO LUIZ GONZAGA;OUTROS;Centro;1;16;Masculino;Branca
428924;28/07/2024;21:04:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Esplanada;1;22;Feminino;Sem informaÁ„o
429762;29/07/2024;12:00:00;CRIMES;ESTUPRO;Consumado;NOVO HAMBURGO;RESIDENCIA;Scharlau;1;52;Feminino;Branca
430150;29/07/2024;15:00:00;CRIMES;ESTUPRO;Consumado;URUGUAIANA;RESIDENCIA;Centro;1;39;Feminino;Branca
430859;29/07/2024;23:00:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;RESIDENCIA;Feitoria Seller;1;19;Feminino;Branca
433571;31/07/2024;13:30:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;OUTROS;-;1;25;Feminino;Parda
433688;31/07/2024;14:30:00;CRIMES;ESTUPRO;Consumado;LAJEADO;RESIDENCIA;Campestre;1;14;Feminino;Branca
434033;31/07/2024;17:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;Z3;1;32;Feminino;Branca
434381;31/07/2024;20:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;OUTROS;Centro;1;32;Feminino;Branca
436396;01/08/2024;17:35:00;CRIMES;ESTUPRO;Consumado;HORIZONTINA;VIA PUBLICA;;1;16;Feminino;Branca
436677;01/08/2024;20:00:00;CRIMES;ESTUPRO;Consumado;ROLANTE;RESIDENCIA;Contestado;1;17;Feminino;Parda
437246;02/08/2024;08:00:00;CRIMES;ESTUPRO;Consumado;TAQUARA;OUTROS;;0;;;
437435;02/08/2024;10:00:00;CRIMES;ESTUPRO;Consumado;COXILHA;OUTROS;interior;1;30;Feminino;Branca
439205;03/08/2024;00:30:00;CRIMES;ESTUPRO;Consumado;CANOAS;VIA PUBLICA;Guajuviras;1;19;Feminino;Branca
439346;03/08/2024;03:00:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;OUTROS;Vila Parque Brasilia;1;19;Feminino;Branca
440413;03/08/2024;18:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Floresta;1;27;Feminino;Preta
441176;04/08/2024;03:00:00;CRIMES;ESTUPRO;Consumado;ERECHIM;OUTROS;Rio Branco;1;41;Feminino;Branca
442219;04/08/2024;20:30:00;CRIMES;ESTUPRO;Consumado;PELOTAS;ESTABELECIMENTO DIVERSAO;Vila Princesa;1;14;Masculino;Branca
443530;05/08/2024;13:38:00;CRIMES;ESTUPRO;Consumado;VIAMAO;OUTROS;Santa CecÌlia;1;27;Feminino;Branca
443654;05/08/2024;14:30:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Colina;1;32;Feminino;Branca
444516;05/08/2024;21:00:00;CRIMES;ESTUPRO;Consumado;TRES PASSOS;RESIDENCIA;Interior;1;16;Feminino;Branca
444679;05/08/2024;23:55:00;CRIMES;ESTUPRO;Consumado;CAPAO DA CANOA;ESTABELECIMENTO DIVERSAO;Santo Antonio;1;33;Feminino;Branca
444926;06/08/2024;08:00:00;CRIMES;ESTUPRO;Consumado;BOQUEIRAO DO LEAO;OUTROS;INTERIOR;1;14;Feminino;Branca
446779;07/08/2024;05:30:00;CRIMES;ESTUPRO;Consumado;VIAMAO;VIA PUBLICA;Vila Augusta;1;30;Feminino;Branca
447195;07/08/2024;10:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Tristeza;1;45;Feminino;Parda
447617;07/08/2024;13:30:00;CRIMES;ESTUPRO;Consumado;TENENTE PORTELA;OUTROS;;1;14;Feminino;Parda
448412;07/08/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;RESIDENCIA;Criuva;1;63;Feminino;Branca
448537;07/08/2024;21:30:00;CRIMES;ESTUPRO;Consumado;SANTIAGO;RESIDENCIA;Vila Jardim dos Eucaliptos;1;19;Feminino;Branca
448697;08/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;IJUI;RESIDENCIA;Centro;1;29;Feminino;Branca
448947;08/08/2024;08:30:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;RESIDENCIA;Feitoria;1;23;Masculino;Branca
450771;09/08/2024;02:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Lomba do Pinheiro;1;22;Feminino;Branca
451349;09/08/2024;11:40:00;CRIMES;ESTUPRO;Consumado;ESTACAO;ESTABELECIMENTO COMERCIAL;Centro;1;26;Feminino;Branca
453285;10/08/2024;12:40:00;CRIMES;ESTUPRO;Consumado;BUTIA;OUTROS;Cidade Alta;1;44;Masculino;Branca
453309;10/08/2024;13:00:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;INTERIOR;1;46;Feminino;Parda
453660;10/08/2024;17:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;RESIDENCIA;Nene Graeff;1;14;Feminino;Branca
453939;10/08/2024;20:00:00;CRIMES;ESTUPRO;Consumado;SAO JOSE DO SUL;RESIDENCIA;S„o JosÈ do Marat·;1;12;Feminino;Branca
455081;11/08/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Camobi;1;15;Feminino;Parda
459390;13/08/2024;17:45:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Bom Fim;1;34;Feminino;Branca
462013;15/08/2024;04:00:00;CRIMES;ESTUPRO;Consumado;CIDREIRA;RESIDENCIA;CIDREIRA;1;45;Feminino;Branca
462285;15/08/2024;09:00:00;CRIMES;ESTUPRO;Consumado;CRISTAL;OUTROS;INTERIOR DE CRISTAL;2;45;Feminino;Branca
462381;15/08/2024;10:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Barra Nova;1;54;Feminino;Branca
462581;15/08/2024;11:00:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;RESIDENCIA;INDEPENDENCIA;1;37;Feminino;Branca
463131;15/08/2024;15:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Centro HistÛrico;1;43;Feminino;Branca
464188;16/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;TURUCU;RESIDENCIA;;2;14;Feminino;Preta
464197;16/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;SANTA ROSA;OUTROS;;1;17;Feminino;Branca
466307;17/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;GUARANI DAS MISSOES;RESIDENCIA;Santa Tereza;1;43;Feminino;Branca
466453;17/08/2024;04:00:00;CRIMES;ESTUPRO;Consumado;VENANCIO AIRES;OUTROS;;1;22;Feminino;Branca
466562;17/08/2024;06:10:00;CRIMES;ESTUPRO;Consumado;VERA CRUZ;RESIDENCIA;Rinc„o da Serra;1;60;Feminino;Branca
466631;17/08/2024;08:00:00;CRIMES;ESTUPRO;Consumado;LAJEADO;OUTROS;Centro;1;45;Feminino;Branca
467652;17/08/2024;19:00:00;CRIMES;ESTUPRO;Consumado;SAO FRANCISCO DE PAULA;RESIDENCIA;Campo do Meio;2;41;Feminino;Preta
467866;17/08/2024;21:00:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Fortuna;1;31;Feminino;Branca
468098;17/08/2024;23:37:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Marechal Floriano;1;39;Feminino;Branca
468165;18/08/2024;00:30:00;CRIMES;ESTUPRO;Consumado;TRES PASSOS;OUTROS;FREI OLIMPIO;1;63;Feminino;Branca
468440;18/08/2024;05:30:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Humaita;1;21;Feminino;Parda
469707;18/08/2024;21:00:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Pedras Brancas;1;33;Feminino;Branca
470003;19/08/2024;00:45:00;CRIMES;ESTUPRO;Consumado;JULIO DE CASTILHOS;OUTROS;Castelo Branco;1;36;Feminino;Branca
470012;19/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Est‚ncia Velha;1;43;Feminino;Parda
471794;19/08/2024;19:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Nonoai;1;45;Feminino;Preta
471825;19/08/2024;20:00:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;Distrito Industrial;1;15;Feminino;Branca
472110;20/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;TAQUARA;OUTROS;SANTA TEREZINHA;0;;;
472216;20/08/2024;06:10:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Vila Braz;1;43;Feminino;Branca
473017;20/08/2024;13:00:00;CRIMES;ESTUPRO;Consumado;SAO SEPE;OUTROS;Centro;1;14;Feminino;Branca
475184;21/08/2024;14:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;Tres Vendas;1;34;Feminino;Branca
475453;21/08/2024;15:30:00;CRIMES;ESTUPRO;Consumado;PALMEIRA DAS MISSOES;OUTROS;Vista Alegre;1;12;Masculino;Branca
476066;21/08/2024;20:22:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Farroupilha;1;34;Feminino;Branca
476348;21/08/2024;23:59:00;CRIMES;ESTUPRO;Consumado;SAO LEOPOLDO;RESIDENCIA;Centro;1;31;Masculino;Branca
476480;22/08/2024;03:40:00;CRIMES;ESTUPRO;Consumado;CAMAQUA;OUTROS;Santa Marta;1;23;Feminino;Branca
477204;22/08/2024;12:05:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;ETABELECIMENTO ENSINO;Centro;1;17;Feminino;Branca
478813;23/08/2024;10:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;Vila Maria Jose;1;45;Feminino;Branca
479340;23/08/2024;14:40:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;RESIDENCIA;Vargas;1;43;Feminino;Branca
480399;24/08/2024;02:40:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;Jardim Algarve;1;16;Feminino;Branca
480495;24/08/2024;06:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;HOSPITAIS/CLINICAS;Centro HistÛrico;1;26;Feminino;Branca
480765;24/08/2024;10:40:00;CRIMES;ESTUPRO;Consumado;ERECHIM;VIA PUBLICA;S„o CristÛv„o;1;41;Feminino;Branca
481479;24/08/2024;19:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Municipal;1;44;Feminino;Parda
481646;24/08/2024;21:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;RESIDENCIA;Santo Ant„o;1;23;Feminino;Branca
482142;25/08/2024;07:20:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Carvalho;1;14;Feminino;Branca
482602;25/08/2024;15:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Ipanema;1;41;Feminino;Branca
482620;25/08/2024;15:00:00;CRIMES;ESTUPRO;Consumado;SANTO ANTONIO DA PATRULHA;RESIDENCIA;Bom PrincÌpio;1;29;Feminino;Parda
485333;26/08/2024;23:25:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Partenon;0;;;
485379;27/08/2024;01:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Rubem Berta;1;51;Feminino;Preta
485462;27/08/2024;05:20:00;CRIMES;ESTUPRO;Consumado;PIRATINI;RESIDENCIA;Fazenda Paraiso;4;26;Feminino;Branca
485775;27/08/2024;10:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;S„o LuÌs;1;20;Feminino;Branca
487304;28/08/2024;00:13:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;RESIDENCIA;S„o Bento;1;44;Feminino;Branca
489124;28/08/2024;20:30:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;RESIDENCIA;Leal;1;44;Feminino;Branca
489235;28/08/2024;22:00:00;CRIMES;ESTUPRO;Consumado;ALVORADA;RESIDENCIA;Piratini;1;28;Feminino;Parda
489425;29/08/2024;03:00:00;CRIMES;ESTUPRO;Consumado;URUGUAIANA;RESIDENCIA;Centro;1;18;Feminino;Preta
491658;30/08/2024;08:00:00;CRIMES;ESTUPRO;Consumado;CAICARA;RESIDENCIA;Interior;0;;;
491683;30/08/2024;08:00:00;CRIMES;ESTUPRO;Consumado;MOSTARDAS;RESIDENCIA;S„o Sim„o;1;17;Feminino;Branca
492703;30/08/2024;16:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Partenon;1;16;Feminino;Preta
493657;31/08/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;ESTABELECIMENTO DIVERSAO;Vila Joao Pessoa;1;28;Feminino;Parda
493823;31/08/2024;08:00:00;CRIMES;ESTUPRO;Consumado;BOM PRINCIPIO;RESIDENCIA;bom fim alto;1;14;Feminino;Branca
493890;31/08/2024;08:59:00;CRIMES;ESTUPRO;Consumado;SAO GABRIEL;RESIDENCIA;;1;44;Feminino;Branca
493896;31/08/2024;09:00:00;CRIMES;ESTUPRO;Consumado;SAO FRANCISCO DE PAULA;RESIDENCIA;;1;43;Feminino;Parda
494191;31/08/2024;12:00:00;CRIMES;ESTUPRO;Consumado;SANTA ROSA;ESTABELECIMENTO COMERCIAL;Planalto;1;47;Feminino;Branca
495123;31/08/2024;21:50:00;CRIMES;ESTUPRO;Consumado;TAPERA;ESTABELECIMENTO DIVERSAO;COHAB;1;39;Feminino;Branca
495315;01/09/2024;00:10:00;CRIMES;ESTUPRO;Consumado;CACAPAVA DO SUL;RESIDENCIA;Floresta;1;38;Feminino;Branca
496074;01/09/2024;12:00:00;CRIMES;ESTUPRO;Consumado;CRUZ ALTA;RESIDENCIA;Centro;1;17;Feminino;Branca
497025;01/09/2024;22:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;HOSPITAIS/CLINICAS;Farroupilha;1;24;Feminino;Parda
497079;01/09/2024;22:30:00;CRIMES;ESTUPRO;Consumado;DOM FELICIANO;VIA PUBLICA;;1;21;Feminino;Branca
497309;02/09/2024;03:20:00;CRIMES;ESTUPRO;Consumado;BAGE;RESIDENCIA;S„o Jorge;1;19;Feminino;Branca
497575;02/09/2024;08:40:00;CRIMES;ESTUPRO;Consumado;ERECHIM;HOSPITAIS/CLINICAS;Centro;1;21;Feminino;Parda
497782;02/09/2024;10:00:00;CRIMES;ESTUPRO;Consumado;MARAU;RESIDENCIA;Carolo;1;14;Feminino;Branca
498920;02/09/2024;18:30:00;CRIMES;ESTUPRO;Consumado;CERRO LARGO;VIA PUBLICA;;1;15;Feminino;Branca
500470;03/09/2024;14:40:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Santana;1;20;Feminino;Preta
500569;03/09/2024;15:20:00;CRIMES;ESTUPRO;Consumado;TRIUNFO;ESTABELECIMENTO COMERCIAL;Vila Olaria;1;35;Feminino;Preta
501379;03/09/2024;23:45:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Coronel Aparicio Borges;1;44;Feminino;Branca
501403;04/09/2024;00:10:00;CRIMES;ESTUPRO;Consumado;ESTEIO;RESIDENCIA;Parque Primavera;1;28;Feminino;Branca
