SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
323276;03/06/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VACARIA;RESIDENCIA;Jardim Toscano;1;15;Feminino;Branca
323841;04/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;LAGOA DOS TRES CANTOS;OUTROS;;1;3;Feminino;Branca
323846;04/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;;1;0;Feminino;Branca
323889;04/06/2024;10:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TURUCU;ETABELECIMENTO ENSINO;Centro;1;2;Feminino;Parda
324342;04/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;QUARAI;RESIDENCIA;;1;3;Feminino;Branca
324345;04/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VERANOPOLIS;RESIDENCIA;Santo AntÙnio;2;33;Feminino;Branca
324672;04/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROLANTE;ETABELECIMENTO ENSINO;RIO BRANCO;1;10;Feminino;Branca
325106;04/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;HOSPITAIS/CLINICAS;Partenon;2;14;Feminino;Branca
325530;05/06/2024;07:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA ROSA;OUTROS;;1;4;Feminino;Branca
325679;05/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CONDOR;OUTROS;;1;4;Feminino;Branca
325707;05/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ARROIO DO TIGRE;RESIDENCIA;INDUTRIAL;0;;;
326186;05/06/2024;12:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;Menino Deus;1;11;Masculino;Preta
326297;05/06/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAQUARA;RESIDENCIA;Cruzeiro do Sul;1;13;Feminino;Branca
326349;05/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ITAQUI;RESIDENCIA;;1;12;Feminino;Branca
326539;05/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Feitoria;1;9;Feminino;Sem informaÁ„o
327028;05/06/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAMPO BOM;RESIDENCIA;X;1;10;Feminino;Branca
327079;05/06/2024;19:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO GABRIEL;RESIDENCIA;Passo da Lagoa;1;9;Feminino;Parda
327895;06/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Lomba do Pinheiro;1;5;Feminino;Branca
328409;06/06/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;OUTROS;Desvio Rizzo;0;;;
328580;06/06/2024;14:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BAGE;VIA PUBLICA;Muria;1;5;Feminino;Branca
328660;06/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ARROIO GRANDE;OUTROS;Vidal;1;12;Feminino;Parda
329367;06/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PAROBE;RESIDENCIA;Residencial Solar;1;12;Feminino;Branca
329807;07/06/2024;05:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ENCRUZILHADA DO SUL;VIA PUBLICA;;1;11;Feminino;Sem informaÁ„o
329808;07/06/2024;05:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ENCRUZILHADA DO SUL;OUTROS;Interior;1;11;Feminino;Branca
329937;07/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Lomba do Pinheiro;2;14;Feminino;Branca
330220;07/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Areal;1;11;Feminino;Preta
330911;07/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ERECHIM;OUTROS;Centro;1;13;Feminino;Branca
331045;07/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Jardim Krahe;1;14;Feminino;Branca
331053;07/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Loteamento Miraflores;1;11;Feminino;Parda
331235;07/06/2024;17:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA ROSA;ETABELECIMENTO ENSINO;B Cruzeiro;1;3;Feminino;Branca
332647;08/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GUAIBA;RESIDENCIA;Santa Rita;1;5;Feminino;Branca
332682;08/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PIRATINI;RESIDENCIA;Getulio Vargas;1;3;Feminino;Preta
332822;08/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOM PRINCIPIO;RESIDENCIA;bom fim;0;;;
333253;08/06/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Coronel Aparicio Borges;1;11;Feminino;Sem informaÁ„o
333473;08/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;HIPICA;1;10;Feminino;Branca
333584;08/06/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAPAO DA CANOA;RESIDENCIA;Curumim;2;12;Feminino;Sem informaÁ„o
333848;09/06/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Centro;1;23;Feminino;Branca
334073;09/06/2024;03:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;S„o Jorge;1;16;Feminino;Branca
334461;09/06/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO JOSE DO HORTENCIO;RESIDENCIA;centro;1;4;Feminino;Branca
334650;09/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO NICOLAU;RESIDENCIA;Timbauva;1;18;Feminino;Branca
334810;09/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Nossa Senhora do Perpetuo Socorro;1;9;Feminino;Branca
334921;09/06/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;OUTROS;Camobi;1;11;Masculino;Sem informaÁ„o
335305;09/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;S„o JosÈ;1;12;Feminino;Branca
335844;10/06/2024;03:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Lomba do Pinheiro;1;29;Feminino;Branca
336024;10/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;OSORIO;RESIDENCIA;Farroupilha;1;5;Feminino;Parda
336060;10/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;OUTROS;Loteamento Miraflores;1;0;Feminino;Parda
336067;10/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Campestre do Menino Deus;1;12;Feminino;Branca
337152;10/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;OUTROS;Aeroporto;1;17;Feminino;Parda
337164;10/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Santa Isabel;1;13;Feminino;Parda
337337;10/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Pinheiro Machado;1;11;Feminino;Branca
337483;10/06/2024;17:19:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVA PADUA;RESIDENCIA;CHAC. VIVALDO SONDA;1;15;Feminino;Branca
338054;10/06/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MANOEL VIANA;RESIDENCIA;INTERIOR;1;12;Feminino;Branca
338262;11/06/2024;04:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO GABRIEL;RESIDENCIA;Novo Horizonte;1;14;Feminino;Branca
338672;11/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GUAIBA;RESIDENCIA;Colina;1;3;Feminino;Branca
338974;11/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Carvalho;1;12;Feminino;Parda
339671;11/06/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FREDERICO WESTPHALEN;OUTROS;Centro;1;4;Feminino;Parda
339830;11/06/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GUAIBA;RESIDENCIA;Santa Rita;1;11;Masculino;Preta
339995;11/06/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;ETABELECIMENTO ENSINO;Restinga;1;10;Feminino;Branca
340467;12/06/2024;02:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;estalagem;1;13;Feminino;Branca
340559;12/06/2024;07:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVA PETROPOLIS;RESIDENCIA;;1;7;Feminino;Branca
340631;12/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Coronel Aparicio Borges;1;14;Feminino;Branca
340632;12/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;HOSPITAIS/CLINICAS;IndependÍncia;2;11;Feminino;Preta
340690;12/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANDIOTA;RESIDENCIA;;1;6;Feminino;Branca
340732;12/06/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TUPANCIRETA;OUTROS;Moraes;1;11;Feminino;Branca
340882;12/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Di·cono Jo„o Luiz Pozzobon;1;9;Feminino;Branca
340911;12/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTIAGO;OUTROS;Jardim;1;11;Feminino;Branca
341032;12/06/2024;10:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOM PRINCIPIO;ETABELECIMENTO ENSINO;Morro tico tico;1;12;Feminino;Branca
341203;12/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MONTENEGRO;RESIDENCIA;MUDA BOI;1;12;Feminino;Branca
341233;12/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;ETABELECIMENTO ENSINO;Vila Augusta;1;17;Feminino;Preta
341575;12/06/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Loteamento Parque Recreio;1;22;Feminino;Branca
341807;12/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;Ch·cara das Rosas;1;11;Feminino;Branca
341928;12/06/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOM PEDRITO;RESIDENCIA;Centro;1;3;Masculino;Parda
342283;12/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANTONIO DA PATRULHA;RESIDENCIA;Passo dos Ramos;1;11;Feminino;Branca
342351;12/06/2024;20:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOM FELICIANO;RESIDENCIA;;1;13;Feminino;Branca
342510;12/06/2024;22:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;HORIZONTINA;RESIDENCIA;;1;6;Feminino;Parda
342830;13/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;RondÙnia;1;25;Feminino;Branca
342845;13/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FARROUPILHA;ETABELECIMENTO ENSINO;Pio X;1;3;Feminino;Branca
342936;13/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOM PEDRITO;OUTROS;Centro;0;;;
342972;13/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SALTO DO JACUI;RESIDENCIA;;0;;;
343054;13/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SEGREDO;OUTROS;TrÍs Vendas;1;6;Feminino;Branca
343174;13/06/2024;10:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;OUTROS;Centro;1;4;Feminino;Branca
343344;13/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SEVERIANO DE ALMEIDA;RESIDENCIA;;0;;;
343858;13/06/2024;15:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PICADA CAFE;RESIDENCIA;Joaneta;1;13;Feminino;Branca
344040;13/06/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;HERVAL;RESIDENCIA;Presidente Jango;1;10;Feminino;Branca
344182;13/06/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVA HARTZ;RESIDENCIA;Das Rosas;1;6;Feminino;Branca
344300;13/06/2024;19:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Feitoria;0;;;
344408;13/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOZANO;RESIDENCIA;Centro;2;27;Feminino;Branca
344613;13/06/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Maria Regina;1;2;Feminino;Branca
344958;14/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROSARIO DO SUL;RESIDENCIA;Rio Branco;0;;;
345031;14/06/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;IBARAMA;OUTROS;Centro;2;14;Feminino;Parda
345118;14/06/2024;09:15:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;ETABELECIMENTO ENSINO;Maria Regina;1;6;Feminino;Branca
345312;14/06/2024;10:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RESTINGA SECA;OUTROS;Interior;1;13;Feminino;Branca
345499;14/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;LAGOA VERMELHA;RESIDENCIA;S„o Sebasti„o;1;13;Feminino;Branca
345516;14/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Lami;1;12;Feminino;Branca
345816;14/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;ETABELECIMENTO ENSINO;Bela Vista;1;3;Masculino;Branca
345934;14/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTRELA;RESIDENCIA;Interior;0;;;
346294;14/06/2024;17:45:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;VIA PUBLICA;BelÈm Novo;1;12;Feminino;Parda
346325;14/06/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BARRACAO;RESIDENCIA;Bela Vista;1;6;Feminino;Branca
346793;14/06/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOM PRINCIPIO;RESIDENCIA;;1;11;Feminino;Branca
346874;14/06/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;Campo Novo;1;3;Feminino;Parda
347427;15/06/2024;03:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;VIA PUBLICA;Centro HistÛrico;1;25;Feminino;Branca
347538;15/06/2024;06:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;S√O JORGE;1;7;Masculino;Branca
347570;15/06/2024;07:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;RESIDENCIA;Vila Sao Joao;1;25;Feminino;Branca
347611;15/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Aparecida;2;12;Feminino;Branca
347625;15/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRES PALMEIRAS;RESIDENCIA;Interior;1;3;Masculino;IndÌgena
347674;15/06/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPIRANGA;RESIDENCIA;;1;11;Feminino;Parda
348023;15/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Tres Vendas;1;6;Feminino;Branca
348311;15/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;Distrito Industrial;1;12;Feminino;Branca
348653;15/06/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VICENTE DUTRA;OUTROS;;1;9;Feminino;IndÌgena
349059;16/06/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NAO-ME-TOQUE;OUTROS;Solano;2;12;Feminino;Branca
349080;16/06/2024;00:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;RESIDENCIA;Distrito Rodovi·rio;1;18;Masculino;Branca
349082;16/06/2024;00:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BENTO GONCALVES;RESIDENCIA;barracao;1;19;Feminino;Parda
349175;16/06/2024;02:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Ponta Grossa;1;4;Feminino;Branca
349235;16/06/2024;03:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ERECHIM;RESIDENCIA;Centro;1;12;Feminino;Sem informaÁ„o
349406;16/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CARAA;RESIDENCIA;Rio dos Sinos;1;13;Feminino;Parda
349630;16/06/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO BORJA;RESIDENCIA;Maria do Carmo;1;13;Feminino;Branca
349677;16/06/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;EUGENIO DE CASTRO;RESIDENCIA;;1;12;Feminino;Branca
349862;16/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Santa lucia do Piai;1;11;Feminino;Branca
349869;16/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;Jardim do Salso;1;13;Masculino;Preta
349954;16/06/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOSSOROCA;ESTABELECIMENTO DIVERSAO;;2;14;Masculino;Sem informaÁ„o
350187;16/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA BARBARA DO SUL;RESIDENCIA;;1;5;Feminino;Branca
350194;16/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;S„o JosÈ;1;12;Feminino;Sem informaÁ„o
350286;16/06/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO SEBASTIAO DO CAI;RESIDENCIA;SAO MARTIM;2;2;Masculino;Parda
350480;17/06/2024;00:05:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;RESIDENCIA;Vila Tres Marias;1;9;Feminino;Branca
350622;17/06/2024;04:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACAPAVA DO SUL;RESIDENCIA;Vila Sul;0;;;
350828;17/06/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;OUTROS;Get˙lio Vargas;1;13;Feminino;Branca
350862;17/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NAO-ME-TOQUE;OUTROS;Canela Doce;1;7;Feminino;Branca
350900;17/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;OUTROS;S„o JosÈ;1;6;Masculino;Branca
351469;17/06/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;OUTROS;Jardim Algarve;1;11;Feminino;Branca
351610;17/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALTO ALEGRE;RESIDENCIA;;0;;;
351614;17/06/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALPESTRE;RESIDENCIA;INTERIOR;1;4;Feminino;Branca
351766;17/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CONSTANTINA;RESIDENCIA;S„o Roque;1;12;Feminino;Parda
351787;17/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;OUTROS;Centro;1;16;Feminino;Branca
351829;17/06/2024;15:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRA DO SUL;RESIDENCIA;Medianeira;1;15;Feminino;Branca
351904;17/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRAMANDAI;RESIDENCIA;;1;17;Feminino;Parda
352491;17/06/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PAROBE;RESIDENCIA;JARDIM;1;11;Feminino;Branca
352523;17/06/2024;22:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO GABRIEL;HOSPITAIS/CLINICAS;CENTRO;1;13;Feminino;Branca
352814;18/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;Loteamento Albino Kern;1;6;Masculino;Branca
352829;18/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANGELO;RESIDENCIA;;1;11;Feminino;Branca
352873;18/06/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VERA CRUZ;OUTROS;Boa Vista;2;14;Feminino;Parda
353039;18/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;COLINA VERDE;1;13;Feminino;Branca
353062;18/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;ESTABELECIMENTO DIVERSAO;;1;6;Feminino;Branca
353513;18/06/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAQUARA;RESIDENCIA;Cruzeiro do Sul;1;10;Feminino;Branca
353926;18/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MONTENEGRO;RESIDENCIA;Progresso;1;3;Feminino;Branca
354886;19/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CRUZ ALTA;RESIDENCIA;S„o Jo„o;1;4;Feminino;Parda
355799;19/06/2024;15:44:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;OUTROS;Centro;1;2;Feminino;Branca
355807;19/06/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Mato Grande;2;15;Feminino;Parda
356070;19/06/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;MOnte Bonito;3;9;Masculino;Preta
356171;19/06/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTRELA;RESIDENCIA;S„o JosÈ;0;;;
356207;19/06/2024;19:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO PARDO;RESIDENCIA;;1;15;Feminino;Branca
356281;19/06/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;QUARAI;RESIDENCIA;;1;12;Feminino;Branca
356361;19/06/2024;20:42:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;OUTROS;;1;2;Feminino;Branca
356731;20/06/2024;07:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;CecÌlia;1;6;Feminino;Parda
356784;20/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;IBIRUBA;OUTROS;Santa Helena;1;12;Feminino;Sem informaÁ„o
356796;20/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;OUTROS;Vila Hidraulica;1;8;Feminino;Preta
356817;20/06/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FARROUPILHA;RESIDENCIA;Industrial;2;8;Masculino;Branca
356868;20/06/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Tristeza;1;12;Feminino;Parda
356934;20/06/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;nova sapucaia;1;22;Feminino;Branca
356997;20/06/2024;09:31:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;OUTROS;Boa Vista;1;14;Feminino;Branca
357118;20/06/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;OUTROS;;1;13;Feminino;Branca
357169;20/06/2024;10:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALPESTRE;RESIDENCIA;LOT. VALDOMIRO DORIG;1;11;Masculino;Branca
357216;20/06/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Santa Isabel;2;16;Masculino;Parda
357497;20/06/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;OUTROS;Jardim Krahe;1;12;Feminino;Branca
357770;20/06/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Boa Vista;1;15;Feminino;Branca
357979;20/06/2024;16:33:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO FRANCISCO DE PAULA;RESIDENCIA;Santa Izabel;1;14;Feminino;Branca
358137;20/06/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;INDEPENDENCIA;RESIDENCIA;Campo COTAP;1;8;Feminino;Branca
358509;20/06/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;OUTROS;Fragata;1;3;Feminino;Branca
